,event country,reporting country,Death num,Neighbor,Asia,Europe,Africa,Oceania,North America,South America,Antarctica,Continent sim,GDP(high),GDP(low-low),GDP(high-high),GDP(low-high),GDP(high-low),Gini Index(high),Gini Index(low-low),Gini Index(high-high),Gini Index(low-high),Gini Index(high-low),Democracy index(high),Democracy index(low-low),Democracy index(high-high),Democracy index(low-high),Democracy index(high-low),Diplomatic Relation,Investment,Trade,Immigration,Same language
382,PAN,COL,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,245.007841165203,1435485963.0,0.0,1
383,PAN,MEX,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,8.39908703725322,1218371363.0,0.0,1
384,PAN,ESP,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,7.19284782101239,456647767.0,0.0,1
385,PNG,ARG,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,36000.0,0.0,0
386,PNG,COL,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,263886.0,0.0,0
387,PNG,MEX,2.995732273553991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,715025.0,0.0,0
388,PNG,ESP,2.995732273553991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,56631930.0,0.0,0
389,PRY,ARG,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,3880258839.0,0.0,1
390,PRY,COL,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,82187218.0,0.0,1
391,PRY,MEX,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,334896634.0,0.0,1
392,PRY,ESP,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,237749127.0,0.0,1
393,PER,ARG,2.772588722239781,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,3153442279.0,0.0,0
394,PER,COL,2.772588722239781,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,2369021497.0,0.0,0
395,PER,MEX,2.884160497896886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,3612320835.0,0.0,0
396,PER,ESP,2.9885340944793404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,2350815613.0,0.0,0
397,PRT,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,43.2693120747083,160032247.0,0.0,0
398,PRT,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,32.7730816409207,101873805.0,0.0,0
399,PRT,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,123.721603389574,809695124.0,0.0,0
400,PRT,ESP,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,28008.3577713814,39798940607.0,0.0,0
401,ROU,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.136315348409034,73009343.0,0.0,0
402,ROU,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,4.0,0.0,97291014.0,0.0,0
403,ROU,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,1.43386133959631,781616209.0,0.0,0
404,ROU,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,92.0,4535082826.0,0.0,0
405,RUS,ARG,2.995732273553991,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6.0,46.1951970759188,0.0,0.0,0
406,RUS,COL,2.995732273553991,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6.0,29.3177289350323,0.0,0.0,0
407,RUS,MEX,2.995732273553991,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6.0,189.298946191022,0.0,0.0,0
408,RUS,ESP,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6.0,1383.2923501245,0.0,0.0,0
409,RWA,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
410,RWA,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,13812.0,0.0,0
411,RWA,MEX,2.1972245773362196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1009000.0,0.0,0
412,RWA,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,6664160.0,0.0,0
413,SEN,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,79773568.0,0.0,0
414,SEN,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,4394897.0,0.0,0
415,SEN,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,56181275.0,0.0,0
416,SEN,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,521509505.0,0.0,0
417,SLE,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,740187.0,0.0,0
418,SLE,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1331448.0,0.0,0
419,SLE,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9233000.0,0.0,0
420,SLE,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14874824.0,0.0,0
421,SVN,ARG,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,1.06101740109269,0.0,0.0,0
422,SVN,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,2.10556486182909,0.0,0.0,0
423,SVN,MEX,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,5.00257951189612,0.0,0.0,0
424,SVN,ESP,0.6931471805599453,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,55.6493088507026,0.0,0.0,0
425,ZAF,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,19.2651582598889,842492135.0,0.0,0
426,ZAF,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,2.48517172232058,1366497567.0,0.0,0
427,ZAF,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,83.7301455141659,3736751025.0,0.0,0
428,ESP,ARG,2.890371757896164,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,482.024167443445,1883611753.0,0.0,1
429,ESP,COL,2.8903717578961645,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,1245.48413369036,1349213005.0,0.0,1
430,ESP,MEX,2.8903717578961636,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,636.363463619743,10768807902.0,0.0,1
431,LKA,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,13237514.0,0.0,0
432,LKA,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,17787833.0,0.0,0
433,LKA,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,334758299.0,0.0,0
434,LKA,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,149764400.0,0.0,0
435,SDN,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,2706002.0,0.0,0
436,SDN,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,47137.0,0.0,0
437,SDN,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3138783.0,0.0,0
438,SDN,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,41813274.0,0.0,0
439,SUR,ARG,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,663000.0,0.0,0
440,SUR,COL,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,6235646.0,0.0,0
441,SUR,MEX,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,6136610.0,0.0,0
442,SUR,ESP,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,11371990.0,0.0,0
443,SWE,ARG,0.6931471805599453,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,115.503595249469,158972442.0,0.0,0
444,SWE,COL,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,5.53220169043213,161052301.0,0.0,0
445,SWE,MEX,0.6931471805599453,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.0,208.652104768552,1563303248.0,0.0,0
446,SWE,ESP,0.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.0,248.059972857663,5783662594.0,0.0,0
447,CHE,ARG,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,314.273053907674,1568497054.0,0.0,0
448,CHE,COL,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,3156.36177491618,663351509.0,0.0,0
449,CHE,MEX,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.0,1337.45752221349,3749499015.0,0.0,0
450,CHE,ESP,0.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.0,1853.10576695475,13255002249.0,0.0,0
451,TJK,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
452,TJK,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
453,TJK,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
454,TJK,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
455,TZA,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
456,TZA,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
457,TZA,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
458,TZA,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,0.0,0.0,0
459,THA,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,140.409410131883,1285695628.0,0.0,0
460,THA,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,2.37348095041802,218789508.0,0.0,0
461,THA,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,182.117544320094,7991047741.0,0.0,0
462,THA,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,2.06534675747631,1321088984.0,0.0,0
463,TGO,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,6827000.0,0.0,0
464,TGO,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1383262.0,0.0,0
465,TGO,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,958000.0,0.0,0
466,TGO,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,51716978.0,0.0,0
467,TTO,ARG,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,25096926.0,0.0,0
468,TTO,COL,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,155483660.0,0.0,0
469,TTO,MEX,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,462566399.0,0.0,0
470,TTO,ESP,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,199548541.0,0.0,0
471,TUN,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,110581514.0,0.0,0
472,TUN,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,3866020.0,0.0,0
473,TUN,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,90788324.0,0.0,0
474,TUN,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,1327172417.0,0.0,0
475,UGA,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,30906000.0,0.0,0
476,UGA,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,2235136.0,0.0,0
477,UGA,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,17898000.0,0.0,0
478,UGA,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,78582532.0,0.0,0
479,UKR,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,0.0297491778897601,36140307.0,0.0,0
480,UKR,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,62878500.0,0.0,0
481,UKR,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,0.0134181319585378,223316589.0,0.0,0
482,UKR,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,33.0277060177381,1827544276.0,0.0,0
483,GBR,ARG,1.0986122886681096,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,0.0,986870954.0,0.0,0
484,GBR,COL,1.0986122886681098,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,0.0,888100508.0,0.0,0
485,GBR,MEX,1.0986122886681096,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4.0,0.0,5754187260.0,0.0,0
486,GBR,ESP,1.0986122886681098,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4.0,0.0,31111145478.0,0.0,0
487,USA,ARG,2.9957322735539904,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,6144.84456346687,9213948997.0,0.0,0
488,USA,COL,2.995732273553991,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,3084.86156980478,21527800264.0,0.0,0
489,USA,MEX,2.995732273553991,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,9860.0162096266,719134992902.0,0.0,0
490,USA,ESP,2.995732273553991,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,11911.5154465057,26853756653.0,0.0,0
491,URY,ARG,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,1443850832.0,0.0,1
492,URY,COL,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,65858020.0,0.0,1
493,URY,MEX,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,597117269.0,0.0,1
494,URY,ESP,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,273060651.0,0.0,1
495,UZB,ARG,1.6094379124341003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
496,UZB,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
497,UZB,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
498,UZB,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0
499,VNM,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3417918625.0,0.0,0
500,VNM,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,479880464.0,0.0,0
501,VNM,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,9917337742.0,0.0,0
502,VNM,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,2642889070.0,0.0,0
503,YEM,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
504,YEM,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
505,YEM,MEX,2.3978952727983707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
506,YEM,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0
507,ZMB,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,900698.0,0.0,0
508,ZMB,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,920.0,0.0,0
509,ZMB,MEX,2.995732273553991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,2174946.0,0.0,0
510,ZMB,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,13432577.0,0.0,0
